adsh,Risk Factors,Label 1,cik,name,sic,countryba,stprba,cityba,zipba,bas1,bas2,baph,countryma,stprma,cityma,zipma,mas1,mas2,countryinc,stprinc,ein,former,changed,afs,wksi,fye,form,period,fy,fp,filed,accepted,prevrpt,detail,instance,nciks,aciks,SIC Code,Office,Industry Title,filing_url
0000950170-23-007948,We may expand our business through the acquisition of companies or businesses or in-licensing product candidates that could disrupt our business and harm our financial condition.,business risk,1008848,ACORDA THERAPEUTICS INC,2836.0,US,NY,ARDSLEY,10502,420 SAW MILL RIVER ROAD,,914-347-4300,US,NY,ARDSLEY,10502,420 SAW MILL RIVER ROAD,,,,0.0,,,4-NON,0,1231.0,10-K,20221231.0,2022.0,FY,20230315,2023-03-14 21:21:00.0,0,1,acor-20221231_htm.xml,1,,2836,Office of Life Sciences,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",https://www.sec.gov/Archives/edgar/data/1008848/000095017023007948/0000950170-23-007948.txt
0000950170-23-007948,We face an inherent risk of liability in the event that the use or misuse of our products results in personal injury or death.,operational risk,1008848,ACORDA THERAPEUTICS INC,2836.0,US,NY,ARDSLEY,10502,420 SAW MILL RIVER ROAD,,914-347-4300,US,NY,ARDSLEY,10502,420 SAW MILL RIVER ROAD,,,,0.0,,,4-NON,0,1231.0,10-K,20221231.0,2022.0,FY,20230315,2023-03-14 21:21:00.0,0,1,acor-20221231_htm.xml,1,,2836,Office of Life Sciences,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",https://www.sec.gov/Archives/edgar/data/1008848/000095017023007948/0000950170-23-007948.txt
0000950170-23-007948,"We may be the subject of litigation, which, if adversely determined, could harm our business and operating results.",legal and regulatory risk,1008848,ACORDA THERAPEUTICS INC,2836.0,US,NY,ARDSLEY,10502,420 SAW MILL RIVER ROAD,,914-347-4300,US,NY,ARDSLEY,10502,420 SAW MILL RIVER ROAD,,,,0.0,,,4-NON,0,1231.0,10-K,20221231.0,2022.0,FY,20230315,2023-03-14 21:21:00.0,0,1,acor-20221231_htm.xml,1,,2836,Office of Life Sciences,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",https://www.sec.gov/Archives/edgar/data/1008848/000095017023007948/0000950170-23-007948.txt
0000950170-23-007948,"We depend on sophisticated information technology systems to operate our business and a cyber-attack or other breach of these systems, or a system error, could have a material adverse effect on our business and results of operations.",operational risk,1008848,ACORDA THERAPEUTICS INC,2836.0,US,NY,ARDSLEY,10502,420 SAW MILL RIVER ROAD,,914-347-4300,US,NY,ARDSLEY,10502,420 SAW MILL RIVER ROAD,,,,0.0,,,4-NON,0,1231.0,10-K,20221231.0,2022.0,FY,20230315,2023-03-14 21:21:00.0,0,1,acor-20221231_htm.xml,1,,2836,Office of Life Sciences,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",https://www.sec.gov/Archives/edgar/data/1008848/000095017023007948/0000950170-23-007948.txt
0001410578-23-000426,Changes in Tax Law may Adversely Affect our Business and Financial Condition,tax risk,1137883,BRAINSTORM CELL THERAPEUTICS INC.,2836.0,US,NY,NEW YORK,10019,1325 AVENUE OF AMERICAS,28TH FLOOR,201-488-0460,US,NY,NEW YORK,10019,1325 AVENUE OF AMERICAS,28TH FLOOR,US,DE,207273918.0,BRAINSTORM CELL THERAPEUTICS INC,20041122.0,4-NON,0,1231.0,10-K,20221231.0,2022.0,FY,20230330,2023-03-30 07:32:00.0,0,1,bcli-20221231x10k_htm.xml,1,,2836,Office of Life Sciences,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",https://www.sec.gov/Archives/edgar/data/1137883/000141057823000426/0001410578-23-000426.txt
0001410578-23-000426,Additional time may be required to obtain regulatory approval for our product candidates because they are combination products.,legal and regulatory risk,1137883,BRAINSTORM CELL THERAPEUTICS INC.,2836.0,US,NY,NEW YORK,10019,1325 AVENUE OF AMERICAS,28TH FLOOR,201-488-0460,US,NY,NEW YORK,10019,1325 AVENUE OF AMERICAS,28TH FLOOR,US,DE,207273918.0,BRAINSTORM CELL THERAPEUTICS INC,20041122.0,4-NON,0,1231.0,10-K,20221231.0,2022.0,FY,20230330,2023-03-30 07:32:00.0,0,1,bcli-20221231x10k_htm.xml,1,,2836,Office of Life Sciences,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",https://www.sec.gov/Archives/edgar/data/1137883/000141057823000426/0001410578-23-000426.txt
0001410578-23-000426,"Even though we have obtained Fast Track designation for NurOwn?? for the treatment of ALS in the United States, Fast Track designation by the FDA may not lead to a faster development or regulatory review or approval process and does not increase the likelihood that our product candidates will receive marketing approval.",legal and regulatory risk,1137883,BRAINSTORM CELL THERAPEUTICS INC.,2836.0,US,NY,NEW YORK,10019,1325 AVENUE OF AMERICAS,28TH FLOOR,201-488-0460,US,NY,NEW YORK,10019,1325 AVENUE OF AMERICAS,28TH FLOOR,US,DE,207273918.0,BRAINSTORM CELL THERAPEUTICS INC,20041122.0,4-NON,0,1231.0,10-K,20221231.0,2022.0,FY,20230330,2023-03-30 07:32:00.0,0,1,bcli-20221231x10k_htm.xml,1,,2836,Office of Life Sciences,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",https://www.sec.gov/Archives/edgar/data/1137883/000141057823000426/0001410578-23-000426.txt
0001410578-23-000426,"Even though we have obtained Orphan Drug Designation for NurOwn for [the treatment of ALS] in the United States and EU, and we may apply for Orphan Drug Designation for other product candidates, we may not be able to obtain such designations or maintain the benefits associated with orphan drug status, including orphan drug marketing exclusivity.",legal and regulatory risk,1137883,BRAINSTORM CELL THERAPEUTICS INC.,2836.0,US,NY,NEW YORK,10019,1325 AVENUE OF AMERICAS,28TH FLOOR,201-488-0460,US,NY,NEW YORK,10019,1325 AVENUE OF AMERICAS,28TH FLOOR,US,DE,207273918.0,BRAINSTORM CELL THERAPEUTICS INC,20041122.0,4-NON,0,1231.0,10-K,20221231.0,2022.0,FY,20230330,2023-03-30 07:32:00.0,0,1,bcli-20221231x10k_htm.xml,1,,2836,Office of Life Sciences,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",https://www.sec.gov/Archives/edgar/data/1137883/000141057823000426/0001410578-23-000426.txt
0001410578-23-000426,"Inadequate funding for the FDA, the SEC and other government agencies, including from government shut downs, or other disruptions to these agencies?€? operations, could hinder their ability to hire and retain key leadership and other personnel, prevent new products and services from being developed or commercialized in a timely manner or otherwise prevent those agencies from performing normal business functions on which the operation of our business may rely, which could negatively impact our business.",business risk,1137883,BRAINSTORM CELL THERAPEUTICS INC.,2836.0,US,NY,NEW YORK,10019,1325 AVENUE OF AMERICAS,28TH FLOOR,201-488-0460,US,NY,NEW YORK,10019,1325 AVENUE OF AMERICAS,28TH FLOOR,US,DE,207273918.0,BRAINSTORM CELL THERAPEUTICS INC,20041122.0,4-NON,0,1231.0,10-K,20221231.0,2022.0,FY,20230330,2023-03-30 07:32:00.0,0,1,bcli-20221231x10k_htm.xml,1,,2836,Office of Life Sciences,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",https://www.sec.gov/Archives/edgar/data/1137883/000141057823000426/0001410578-23-000426.txt
0001410578-23-000426,"If we are unable to obtain and maintain patent protection for any products we develop and for our technology, or if the scope of the patent protection obtained is not sufficiently broad, our competitors could develop and commercialize products and technology similar or identical to ours, and our ability to commercialize any product candidates we may develop, and our technology may be adversely affected.",legal and regulatory risk,1137883,BRAINSTORM CELL THERAPEUTICS INC.,2836.0,US,NY,NEW YORK,10019,1325 AVENUE OF AMERICAS,28TH FLOOR,201-488-0460,US,NY,NEW YORK,10019,1325 AVENUE OF AMERICAS,28TH FLOOR,US,DE,207273918.0,BRAINSTORM CELL THERAPEUTICS INC,20041122.0,4-NON,0,1231.0,10-K,20221231.0,2022.0,FY,20230330,2023-03-30 07:32:00.0,0,1,bcli-20221231x10k_htm.xml,1,,2836,Office of Life Sciences,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",https://www.sec.gov/Archives/edgar/data/1137883/000141057823000426/0001410578-23-000426.txt
0001410578-23-000426,We may be subject to claims challenging the inventorship or ownership of our patents and other intellectual property. ,legal and regulatory risk,1137883,BRAINSTORM CELL THERAPEUTICS INC.,2836.0,US,NY,NEW YORK,10019,1325 AVENUE OF AMERICAS,28TH FLOOR,201-488-0460,US,NY,NEW YORK,10019,1325 AVENUE OF AMERICAS,28TH FLOOR,US,DE,207273918.0,BRAINSTORM CELL THERAPEUTICS INC,20041122.0,4-NON,0,1231.0,10-K,20221231.0,2022.0,FY,20230330,2023-03-30 07:32:00.0,0,1,bcli-20221231x10k_htm.xml,1,,2836,Office of Life Sciences,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",https://www.sec.gov/Archives/edgar/data/1137883/000141057823000426/0001410578-23-000426.txt
0001410578-23-000426,Third-party claims of intellectual property infringement may prevent or delay our product discovery and development efforts.,legal and regulatory risk,1137883,BRAINSTORM CELL THERAPEUTICS INC.,2836.0,US,NY,NEW YORK,10019,1325 AVENUE OF AMERICAS,28TH FLOOR,201-488-0460,US,NY,NEW YORK,10019,1325 AVENUE OF AMERICAS,28TH FLOOR,US,DE,207273918.0,BRAINSTORM CELL THERAPEUTICS INC,20041122.0,4-NON,0,1231.0,10-K,20221231.0,2022.0,FY,20230330,2023-03-30 07:32:00.0,0,1,bcli-20221231x10k_htm.xml,1,,2836,Office of Life Sciences,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",https://www.sec.gov/Archives/edgar/data/1137883/000141057823000426/0001410578-23-000426.txt
0001410578-23-000426,"We may be involved in lawsuits to protect or enforce our patents or the patents of our licensors, which could be expensive, time-consuming and unsuccessful.",legal and regulatory risk,1137883,BRAINSTORM CELL THERAPEUTICS INC.,2836.0,US,NY,NEW YORK,10019,1325 AVENUE OF AMERICAS,28TH FLOOR,201-488-0460,US,NY,NEW YORK,10019,1325 AVENUE OF AMERICAS,28TH FLOOR,US,DE,207273918.0,BRAINSTORM CELL THERAPEUTICS INC,20041122.0,4-NON,0,1231.0,10-K,20221231.0,2022.0,FY,20230330,2023-03-30 07:32:00.0,0,1,bcli-20221231x10k_htm.xml,1,,2836,Office of Life Sciences,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",https://www.sec.gov/Archives/edgar/data/1137883/000141057823000426/0001410578-23-000426.txt
0001410578-23-000426,Issued patents covering our products and product candidates could be found invalid or unenforceable if challenged in court or the USPTO.,legal and regulatory risk,1137883,BRAINSTORM CELL THERAPEUTICS INC.,2836.0,US,NY,NEW YORK,10019,1325 AVENUE OF AMERICAS,28TH FLOOR,201-488-0460,US,NY,NEW YORK,10019,1325 AVENUE OF AMERICAS,28TH FLOOR,US,DE,207273918.0,BRAINSTORM CELL THERAPEUTICS INC,20041122.0,4-NON,0,1231.0,10-K,20221231.0,2022.0,FY,20230330,2023-03-30 07:32:00.0,0,1,bcli-20221231x10k_htm.xml,1,,2836,Office of Life Sciences,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",https://www.sec.gov/Archives/edgar/data/1137883/000141057823000426/0001410578-23-000426.txt
0001410578-23-000426,"Obtaining and maintaining our patent protection depends on compliance with various procedural, document submission, fee payment and other requirements imposed by governmental patent agencies, and our patent protection could be reduced or eliminated for non-compliance with these requirements.",legal and regulatory risk,1137883,BRAINSTORM CELL THERAPEUTICS INC.,2836.0,US,NY,NEW YORK,10019,1325 AVENUE OF AMERICAS,28TH FLOOR,201-488-0460,US,NY,NEW YORK,10019,1325 AVENUE OF AMERICAS,28TH FLOOR,US,DE,207273918.0,BRAINSTORM CELL THERAPEUTICS INC,20041122.0,4-NON,0,1231.0,10-K,20221231.0,2022.0,FY,20230330,2023-03-30 07:32:00.0,0,1,bcli-20221231x10k_htm.xml,1,,2836,Office of Life Sciences,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",https://www.sec.gov/Archives/edgar/data/1137883/000141057823000426/0001410578-23-000426.txt
0001410578-23-000426,"Changes to patent law in the United States and in foreign jurisdictions could diminish the value of patents in general, thereby impairing our ability to protect our products.",legal and regulatory risk,1137883,BRAINSTORM CELL THERAPEUTICS INC.,2836.0,US,NY,NEW YORK,10019,1325 AVENUE OF AMERICAS,28TH FLOOR,201-488-0460,US,NY,NEW YORK,10019,1325 AVENUE OF AMERICAS,28TH FLOOR,US,DE,207273918.0,BRAINSTORM CELL THERAPEUTICS INC,20041122.0,4-NON,0,1231.0,10-K,20221231.0,2022.0,FY,20230330,2023-03-30 07:32:00.0,0,1,bcli-20221231x10k_htm.xml,1,,2836,Office of Life Sciences,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",https://www.sec.gov/Archives/edgar/data/1137883/000141057823000426/0001410578-23-000426.txt
0001410578-23-000426,We have limited foreign intellectual property rights and may not be able to protect our intellectual property rights throughout the world.,legal and regulatory risk,1137883,BRAINSTORM CELL THERAPEUTICS INC.,2836.0,US,NY,NEW YORK,10019,1325 AVENUE OF AMERICAS,28TH FLOOR,201-488-0460,US,NY,NEW YORK,10019,1325 AVENUE OF AMERICAS,28TH FLOOR,US,DE,207273918.0,BRAINSTORM CELL THERAPEUTICS INC,20041122.0,4-NON,0,1231.0,10-K,20221231.0,2022.0,FY,20230330,2023-03-30 07:32:00.0,0,1,bcli-20221231x10k_htm.xml,1,,2836,Office of Life Sciences,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",https://www.sec.gov/Archives/edgar/data/1137883/000141057823000426/0001410578-23-000426.txt
0001410578-23-000426,We may be subject to damages resulting from claims that we or our employees have wrongfully used or disclosed alleged trade secrets of our competitors or are in breach of non-competition or non-solicitation agreements with our competitors.,legal and regulatory risk,1137883,BRAINSTORM CELL THERAPEUTICS INC.,2836.0,US,NY,NEW YORK,10019,1325 AVENUE OF AMERICAS,28TH FLOOR,201-488-0460,US,NY,NEW YORK,10019,1325 AVENUE OF AMERICAS,28TH FLOOR,US,DE,207273918.0,BRAINSTORM CELL THERAPEUTICS INC,20041122.0,4-NON,0,1231.0,10-K,20221231.0,2022.0,FY,20230330,2023-03-30 07:32:00.0,0,1,bcli-20221231x10k_htm.xml,1,,2836,Office of Life Sciences,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",https://www.sec.gov/Archives/edgar/data/1137883/000141057823000426/0001410578-23-000426.txt
0001410578-23-000426,"If we do not obtain patent term extension and data exclusivity for any of our current or future product candidates, our business may be materially harmed.",legal and regulatory risk,1137883,BRAINSTORM CELL THERAPEUTICS INC.,2836.0,US,NY,NEW YORK,10019,1325 AVENUE OF AMERICAS,28TH FLOOR,201-488-0460,US,NY,NEW YORK,10019,1325 AVENUE OF AMERICAS,28TH FLOOR,US,DE,207273918.0,BRAINSTORM CELL THERAPEUTICS INC,20041122.0,4-NON,0,1231.0,10-K,20221231.0,2022.0,FY,20230330,2023-03-30 07:32:00.0,0,1,bcli-20221231x10k_htm.xml,1,,2836,Office of Life Sciences,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",https://www.sec.gov/Archives/edgar/data/1137883/000141057823000426/0001410578-23-000426.txt
0001558370-23-004475,"We have incurred operating losses and may continue to do so for the near-term future, and we cannot assure you that we will be able to generate sufficient revenue to achieve or sustain profitability.",business risk,1708527,"AZIYO BIOLOGICS, INC.",2836.0,US,MD,SILVER SPRING,20904,12510 PROSPERITY DRIVE,SUITE 370,240-247-1143,US,MD,SILVER SPRING,20904,12510 PROSPERITY DRIVE,SUITE 370,US,DE,474790334.0,,,4-NON,0,1231.0,10-K,20221231.0,2022.0,FY,20230323,2023-03-23 17:09:00.0,0,1,azyo-20221231x10k_htm.xml,1,,2836,Office of Life Sciences,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",https://www.sec.gov/Archives/edgar/data/1708527/000155837023004475/0001558370-23-004475.txt
0001558370-23-004475,"Adverse changes in general domestic and global economic conditions and instability and disruption of credit markets ??could adversely affect our business, financial condition, results of operations and liquidity.",market risk,1708527,"AZIYO BIOLOGICS, INC.",2836.0,US,MD,SILVER SPRING,20904,12510 PROSPERITY DRIVE,SUITE 370,240-247-1143,US,MD,SILVER SPRING,20904,12510 PROSPERITY DRIVE,SUITE 370,US,DE,474790334.0,,,4-NON,0,1231.0,10-K,20221231.0,2022.0,FY,20230323,2023-03-23 17:09:00.0,0,1,azyo-20221231x10k_htm.xml,1,,2836,Office of Life Sciences,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",https://www.sec.gov/Archives/edgar/data/1708527/000155837023004475/0001558370-23-004475.txt
0001558370-23-004475,We have identified conditions and events that raise substantial doubt regarding our ability to continue as a going concern.,business risk,1708527,"AZIYO BIOLOGICS, INC.",2836.0,US,MD,SILVER SPRING,20904,12510 PROSPERITY DRIVE,SUITE 370,240-247-1143,US,MD,SILVER SPRING,20904,12510 PROSPERITY DRIVE,SUITE 370,US,DE,474790334.0,,,4-NON,0,1231.0,10-K,20221231.0,2022.0,FY,20230323,2023-03-23 17:09:00.0,0,1,azyo-20221231x10k_htm.xml,1,,2836,Office of Life Sciences,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",https://www.sec.gov/Archives/edgar/data/1708527/000155837023004475/0001558370-23-004475.txt
0001558370-23-004475,We face significant litigation related to FiberCel.,legal and regulatory risk,1708527,"AZIYO BIOLOGICS, INC.",2836.0,US,MD,SILVER SPRING,20904,12510 PROSPERITY DRIVE,SUITE 370,240-247-1143,US,MD,SILVER SPRING,20904,12510 PROSPERITY DRIVE,SUITE 370,US,DE,474790334.0,,,4-NON,0,1231.0,10-K,20221231.0,2022.0,FY,20230323,2023-03-23 17:09:00.0,0,1,azyo-20221231x10k_htm.xml,1,,2836,Office of Life Sciences,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",https://www.sec.gov/Archives/edgar/data/1708527/000155837023004475/0001558370-23-004475.txt
0001558370-23-004475,"Outside of the United States we cannot be certain that any country?€?s patent or trademark office will not implement new rules that could seriously affect how we draft, file, prosecute and maintain patents, trademarks and patent and trademark applications.",legal and regulatory risk,1708527,"AZIYO BIOLOGICS, INC.",2836.0,US,MD,SILVER SPRING,20904,12510 PROSPERITY DRIVE,SUITE 370,240-247-1143,US,MD,SILVER SPRING,20904,12510 PROSPERITY DRIVE,SUITE 370,US,DE,474790334.0,,,4-NON,0,1231.0,10-K,20221231.0,2022.0,FY,20230323,2023-03-23 17:09:00.0,0,1,azyo-20221231x10k_htm.xml,1,,2836,Office of Life Sciences,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",https://www.sec.gov/Archives/edgar/data/1708527/000155837023004475/0001558370-23-004475.txt
0000096869-23-000006,STRATEGIC RISKS,strategy risk,96869,TEJON RANCH CO,6500.0,US,CA,LEBEC,93243,4436 LEBEC ROAD,PO BOX 1000,6612483000,US,CA,LEBEC,93243,4436 LEBEC RD,PO BOX 1000,US,DE,770196136.0,,,4-NON,0,1231.0,10-K,20221231.0,2022.0,FY,20230308,2023-03-08 13:46:00.0,0,1,trc-20221231_htm.xml,1,,6500,Office of Real Estate & Construction,REAL ESTATE,https://www.sec.gov/Archives/edgar/data/96869/000009686923000006/0000096869-23-000006.txt
0000096869-23-000006,"Adverse changes in economic conditions in markets where we conduct our operations and where prospective purchasers of our future homes and commercial products live could reduce the demand for our products and, as a result, could adversely affect our business, results of operations, and financial condition.  ",market risk,96869,TEJON RANCH CO,6500.0,US,CA,LEBEC,93243,4436 LEBEC ROAD,PO BOX 1000,6612483000,US,CA,LEBEC,93243,4436 LEBEC RD,PO BOX 1000,US,DE,770196136.0,,,4-NON,0,1231.0,10-K,20221231.0,2022.0,FY,20230308,2023-03-08 13:46:00.0,0,1,trc-20221231_htm.xml,1,,6500,Office of Real Estate & Construction,REAL ESTATE,https://www.sec.gov/Archives/edgar/data/96869/000009686923000006/0000096869-23-000006.txt
0000096869-23-000006,Higher interest rates and lack of available financing can have significant impacts on the real estate industry.,market risk,96869,TEJON RANCH CO,6500.0,US,CA,LEBEC,93243,4436 LEBEC ROAD,PO BOX 1000,6612483000,US,CA,LEBEC,93243,4436 LEBEC RD,PO BOX 1000,US,DE,770196136.0,,,4-NON,0,1231.0,10-K,20221231.0,2022.0,FY,20230308,2023-03-08 13:46:00.0,0,1,trc-20221231_htm.xml,1,,6500,Office of Real Estate & Construction,REAL ESTATE,https://www.sec.gov/Archives/edgar/data/96869/000009686923000006/0000096869-23-000006.txt
0000096869-23-000006,We are subject to various land use regulations and require governmental approvals and permits for our developments that could be denied.,legal and regulatory risk,96869,TEJON RANCH CO,6500.0,US,CA,LEBEC,93243,4436 LEBEC ROAD,PO BOX 1000,6612483000,US,CA,LEBEC,93243,4436 LEBEC RD,PO BOX 1000,US,DE,770196136.0,,,4-NON,0,1231.0,10-K,20221231.0,2022.0,FY,20230308,2023-03-08 13:46:00.0,0,1,trc-20221231_htm.xml,1,,6500,Office of Real Estate & Construction,REAL ESTATE,https://www.sec.gov/Archives/edgar/data/96869/000009686923000006/0000096869-23-000006.txt
0000096869-23-000006,Third-party litigation could increase the time and cost of our development efforts.,legal and regulatory risk,96869,TEJON RANCH CO,6500.0,US,CA,LEBEC,93243,4436 LEBEC ROAD,PO BOX 1000,6612483000,US,CA,LEBEC,93243,4436 LEBEC RD,PO BOX 1000,US,DE,770196136.0,,,4-NON,0,1231.0,10-K,20221231.0,2022.0,FY,20230308,2023-03-08 13:46:00.0,0,1,trc-20221231_htm.xml,1,,6500,Office of Real Estate & Construction,REAL ESTATE,https://www.sec.gov/Archives/edgar/data/96869/000009686923000006/0000096869-23-000006.txt
0000096869-23-000006,We are subject to environmental regulations and opposition from environmental groups that could cause delays and increase the costs of our development efforts or preclude such development entirely.,legal and regulatory risk,96869,TEJON RANCH CO,6500.0,US,CA,LEBEC,93243,4436 LEBEC ROAD,PO BOX 1000,6612483000,US,CA,LEBEC,93243,4436 LEBEC RD,PO BOX 1000,US,DE,770196136.0,,,4-NON,0,1231.0,10-K,20221231.0,2022.0,FY,20230308,2023-03-08 13:46:00.0,0,1,trc-20221231_htm.xml,1,,6500,Office of Real Estate & Construction,REAL ESTATE,https://www.sec.gov/Archives/edgar/data/96869/000009686923000006/0000096869-23-000006.txt
0000096869-23-000006,"Until final permits are received, litigation is complete, and final maps are received, we will have a limited inventory of real estate.",legal and regulatory risk,96869,TEJON RANCH CO,6500.0,US,CA,LEBEC,93243,4436 LEBEC ROAD,PO BOX 1000,6612483000,US,CA,LEBEC,93243,4436 LEBEC RD,PO BOX 1000,US,DE,770196136.0,,,4-NON,0,1231.0,10-K,20221231.0,2022.0,FY,20230308,2023-03-08 13:46:00.0,0,1,trc-20221231_htm.xml,1,,6500,Office of Real Estate & Construction,REAL ESTATE,https://www.sec.gov/Archives/edgar/data/96869/000009686923000006/0000096869-23-000006.txt
0000096869-23-000006,We are in competition with several other developments for customers and residents.,competition risk,96869,TEJON RANCH CO,6500.0,US,CA,LEBEC,93243,4436 LEBEC ROAD,PO BOX 1000,6612483000,US,CA,LEBEC,93243,4436 LEBEC RD,PO BOX 1000,US,DE,770196136.0,,,4-NON,0,1231.0,10-K,20221231.0,2022.0,FY,20230308,2023-03-08 13:46:00.0,0,1,trc-20221231_htm.xml,1,,6500,Office of Real Estate & Construction,REAL ESTATE,https://www.sec.gov/Archives/edgar/data/96869/000009686923000006/0000096869-23-000006.txt
0000096869-23-000006,"Increases in taxes or government fees could increase our cost, and adverse changes in tax laws could reduce demand for homes in our future residential communities.",tax risk,96869,TEJON RANCH CO,6500.0,US,CA,LEBEC,93243,4436 LEBEC ROAD,PO BOX 1000,6612483000,US,CA,LEBEC,93243,4436 LEBEC RD,PO BOX 1000,US,DE,770196136.0,,,4-NON,0,1231.0,10-K,20221231.0,2022.0,FY,20230308,2023-03-08 13:46:00.0,0,1,trc-20221231_htm.xml,1,,6500,Office of Real Estate & Construction,REAL ESTATE,https://www.sec.gov/Archives/edgar/data/96869/000009686923000006/0000096869-23-000006.txt
0000096869-23-000006,Our developable land is concentrated entirely in California.,strategy risk,96869,TEJON RANCH CO,6500.0,US,CA,LEBEC,93243,4436 LEBEC ROAD,PO BOX 1000,6612483000,US,CA,LEBEC,93243,4436 LEBEC RD,PO BOX 1000,US,DE,770196136.0,,,4-NON,0,1231.0,10-K,20221231.0,2022.0,FY,20230308,2023-03-08 13:46:00.0,0,1,trc-20221231_htm.xml,1,,6500,Office of Real Estate & Construction,REAL ESTATE,https://www.sec.gov/Archives/edgar/data/96869/000009686923000006/0000096869-23-000006.txt
0000096869-23-000006,We have in the past and may in the future encounter other risks that could impact our ability to develop our land,strategy risk,96869,TEJON RANCH CO,6500.0,US,CA,LEBEC,93243,4436 LEBEC ROAD,PO BOX 1000,6612483000,US,CA,LEBEC,93243,4436 LEBEC RD,PO BOX 1000,US,DE,770196136.0,,,4-NON,0,1231.0,10-K,20221231.0,2022.0,FY,20230308,2023-03-08 13:46:00.0,0,1,trc-20221231_htm.xml,1,,6500,Office of Real Estate & Construction,REAL ESTATE,https://www.sec.gov/Archives/edgar/data/96869/000009686923000006/0000096869-23-000006.txt
0000096869-23-000006,"A prolonged downturn in the real estate market or instability in the mortgage and commercial real estate financing industry, could have an adverse effect on our real estate business.",market risk,96869,TEJON RANCH CO,6500.0,US,CA,LEBEC,93243,4436 LEBEC ROAD,PO BOX 1000,6612483000,US,CA,LEBEC,93243,4436 LEBEC RD,PO BOX 1000,US,DE,770196136.0,,,4-NON,0,1231.0,10-K,20221231.0,2022.0,FY,20230308,2023-03-08 13:46:00.0,0,1,trc-20221231_htm.xml,1,,6500,Office of Real Estate & Construction,REAL ESTATE,https://www.sec.gov/Archives/edgar/data/96869/000009686923000006/0000096869-23-000006.txt
0000096869-23-000006,OPERATIONAL RISKS,operational risk,96869,TEJON RANCH CO,6500.0,US,CA,LEBEC,93243,4436 LEBEC ROAD,PO BOX 1000,6612483000,US,CA,LEBEC,93243,4436 LEBEC RD,PO BOX 1000,US,DE,770196136.0,,,4-NON,0,1231.0,10-K,20221231.0,2022.0,FY,20230308,2023-03-08 13:46:00.0,0,1,trc-20221231_htm.xml,1,,6500,Office of Real Estate & Construction,REAL ESTATE,https://www.sec.gov/Archives/edgar/data/96869/000009686923000006/0000096869-23-000006.txt
0000096869-23-000006,We are involved in a cyclical industry and are affected by changes in general and local economic conditions.,market risk,96869,TEJON RANCH CO,6500.0,US,CA,LEBEC,93243,4436 LEBEC ROAD,PO BOX 1000,6612483000,US,CA,LEBEC,93243,4436 LEBEC RD,PO BOX 1000,US,DE,770196136.0,,,4-NON,0,1231.0,10-K,20221231.0,2022.0,FY,20230308,2023-03-08 13:46:00.0,0,1,trc-20221231_htm.xml,1,,6500,Office of Real Estate & Construction,REAL ESTATE,https://www.sec.gov/Archives/edgar/data/96869/000009686923000006/0000096869-23-000006.txt
0000096869-23-000006,The inability of a client tenant to pay us rent adversely affects our business. ,credit risk,96869,TEJON RANCH CO,6500.0,US,CA,LEBEC,93243,4436 LEBEC ROAD,PO BOX 1000,6612483000,US,CA,LEBEC,93243,4436 LEBEC RD,PO BOX 1000,US,DE,770196136.0,,,4-NON,0,1231.0,10-K,20221231.0,2022.0,FY,20230308,2023-03-08 13:46:00.0,0,1,trc-20221231_htm.xml,1,,6500,Office of Real Estate & Construction,REAL ESTATE,https://www.sec.gov/Archives/edgar/data/96869/000009686923000006/0000096869-23-000006.txt
